-1361, -733, 908
-1499, -655, 927
-1813, -593, 1009
-1761, -591, 1505
-1237, -465, 1573
-659, -428, 1398
-132, -282, 1054
268, -269, 747
268, -269, 747
-,-,-
-259, -595, 751
-383, -619, 410
-684, -691, 472
-591, -694, 701
-591, -694, 701
-376, -704, 580
-317, -691, 492
-505, -700, 462
-612, -715, 514
-428, -794, 654
-368, -904, 743
-559, -895, 760
-912, -823, 726
-1261, -745, 644
-1552, -759, 769
-1955, -785, 1203
-1998, -808, 1638
-1995, -762, 1730
-1590, -657, 1714
-824, -521, 1668
-127, -263, 1404
470, -196, 1070
-,-,-
-104, -792, 519
-104, -792, 519
-43, -783, 554
-76, -737, 599
-352, -736, 604
-661, -820, 521
-686, -808, 675
-757, -848, 889
-757, -890, 881
-643, -898, 769
-524, -930, 781
-636, -952, 870
-723, -946, 791
-685, -945, 682
-713, -971, 707
-713, -971, 707
-827, -1014, 750
-959, -1045, 907
-1070, -1078, 967
-1111, -1067, 987
-1196, -1037, 1075
-1499, -1033, 1351
-1317, -911, 1335
-755, -723, 1171
-17, -511, 858
508, -270, 476
-,-,-
-478, -758, 207
-478, -758, 207
-559, -828, 335
-426, -843, 561
-360, -918, 701
-422, -954, 678
-593, -939, 558
-671, -942, 457
-516, -1001, 578
-501, -1048, 737
-624, -1061, 807
-736, -1015, 739
-770, -963, 550
-885, -962, 517
-955, -943, 696
-1142, -959, 804
-1317, -963, 863
-1353, -943, 950
-1472, -958, 1051
-1532, -962, 1165
-1061, -848, 1251
-242, -693, 1171
515, -497, 923
1211, -215, 349
-,-,-
-317, -735, 220
-483, -779, 82
-555, -855, 415
-617, -905, 691
-567, -945, 677
-567, -945, 677
-481, -977, 545
-464, -972, 486
-557, -1016, 484
-611, -1045, 476
-683, -1061, 548
-815, -1072, 540
-987, -1066, 594
-1050, -1061, 574
-1222, -1089, 686
-1499, -1099, 892
-1769, -1105, 1048
-1917, -1076, 1295
-1085, -632, 1461
-201, -374, 1165
689, -228, 779
689, -228, 779
-,-,-
-590, -820, 399
-626, -879, 522
-596, -894, 516
-596, -894, 516
-422, -904, 460
-261, -914, 462
-385, -944, 582
-497, -967, 497
-375, -962, 434
-262, -965, 477
-314, -990, 492
-604, -1012, 523
-775, -1008, 537
-934, -987, 586
-1257, -949, 729
-1776, -968, 943
-1998, -996, 1223
-1998, -983, 1551
-1988, -901, 1739
-1413, -628, 1592
-321, -359, 1232
569, -310, 1022
1467, -434, 1056
1981, -233, 1022
-,-,-
-261, -810, 504
-228, -804, 476
-360, -842, 531
-376, -900, 545
-342, -877, 511
-220, -940, 392
-114, -1011, 381
-207, -988, 509
-341, -970, 533
-293, -988, 482
-248, -1004, 432
-231, -1016, 496
-330, -1004, 565
-491, -1094, 578
-836, -1148, 514
-958, -1193, 555
-997, -1105, 810
-1157, -1065, 954
-1226, -1058, 930
-1153, -1161, 1080
-808, -1205, 1256
-,-,-
124, -942, 473
-56, -969, 256
-68, -961, 7
64, -934, 19
188, -924, 293
-102, -970, 334
-102, -970, 334
-100, -898, 281
75, -925, 248
159, -964, 319
71, -961, 316
-246, -963, 277
-471, -1000, 207
-816, -1101, 158
-1360, -1230, 352
-1752, -1335, 479
-1983, -1425, 540
-1998, -1434, 815
-1913, -1292, 1319
-1035, -1053, 1466
-,-,-
-284, -1001, 475
-209, -1052, 388
-259, -1089, 409
-353, -1125, 570
-341, -1177, 689
-424, -1212, 769
-759, -1213, 695
-1104, -1144, 701
-1188, -1117, 587
-1322, -1138, 590
-1604, -1134, 769
-1703, -1083, 944
-1496, -1032, 1001
-1235, -1048, 948
-970, -1088, 902
-768, -1124, 1058
-450, -1051, 1336
103, -740, 1310
847, -293, 838
1266, -76, 246
-,-,-
-367, -923, 702
-515, -912, 722
-563, -910, 531
-460, -952, 325
-483, -999, 432
-569, -1007, 607
-545, -1017, 588
-421, -1018, 506
-251, -976, 410
-318, -939, 389
-581, -956, 503
-780, -961, 574
-937, -947, 663
-1299, -913, 753
-1840, -835, 947
-1998, -768, 1161
-1998, -744, 1259
-1930, -717, 1346
-1557, -615, 1376
-1098, -472, 1249
-469, -361, 1107
-,-,-
-672, -801, 469
-580, -817, 316
-462, -887, 505
-573, -905, 747
-573, -905, 747
-696, -869, 842
-685, -875, 754
-575, -912, 751
-550, -969, 851
-635, -973, 873
-815, -919, 831
-1035, -895, 760
-1171, -896, 782
-1304, -890, 899
-1580, -893, 1079
-1779, -917, 1228
-1822, -911, 1517
-1795, -769, 1864
-1279, -426, 1766
-306, -93, 1355
801, 17, 853
1430, -62, 493
-,-,-
-493, -797, 495
-578, -830, 211
-784, -912, 310
-800, -898, 597
-736, -847, 600
-569, -854, 384
-446, -881, 287
-586, -911, 401
-836, -926, 594
-991, -913, 648
-963, -873, 571
-970, -864, 544
-1010, -879, 564
-1051, -858, 725
-1166, -838, 802
-1181, -808, 766
-1181, -808, 761
-1058, -773, 761
-968, -758, 743
-958, -764, 866
-827, -680, 875
-410, -576, 795
-,-,-
-538, -704, 559
-659, -647, 261
-1058, -700, 141
-1163, -780, 359
-995, -775, 552
-960, -775, 525
-1059, -749, 517
-1166, -710, 415
-1311, -669, 379
-1384, -714, 337
-1525, -741, 424
-1716, -755, 615
-1630, -790, 757
-1392, -857, 900
-1005, -911, 947
-715, -798, 958
-588, -673, 978
-200, -574, 876
375, -648, 797
375, -648, 797
-,-,-
-537, -925, 707
-864, -979, 568
-1113, -1067, 516
-1012, -1051, 576
-934, -1031, 652
-1052, -1013, 677
-1391, -973, 778
-1600, -966, 735
-1574, -942, 755
-1272, -884, 882
-1123, -880, 1040
-1081, -820, 1069
-971, -707, 1014
-737, -535, 917
-538, -413, 816
-229, -335, 816
326, -227, 792
-,-,-
-618, -777, 360
-820, -827, 363
-1032, -880, 523
-657, -982, 760
-555, -954, 859
-915, -895, 716
-915, -895, 716
-1158, -845, 598
-1149, -863, 613
-1102, -877, 809
-1233, -889, 992
-1285, -852, 953
-1253, -794, 976
-1196, -772, 1118
-744, -641, 1122
-426, -513, 1035
-239, -408, 1076
-,-,-
-644, -696, 451
-546, -703, 485
-416, -871, 665
-486, -994, 595
-551, -938, 631
-668, -966, 684
-838, -1002, 760
-981, -965, 772
-981, -965, 772
-1189, -937, 648
-1392, -900, 607
-1581, -902, 635
-1637, -887, 665
-1585, -883, 747
-1463, -866, 886
-1301, -871, 999
-1213, -882, 1115
-965, -836, 1127
-573, -725, 1035
-217, -457, 835
-,-,-
-873, -944, 680
-935, -947, 613
-683, -975, 564
-683, -975, 564
-605, -997, 567
-791, -993, 598
-991, -967, 627
-1093, -914, 556
-1042, -865, 466
-1189, -863, 467
-1372, -827, 540
-1641, -780, 703
-1732, -721, 801
-1557, -659, 765
-1342, -673, 836
-1197, -683, 1077
-1053, -581, 1181
-673, -403, 1125
-5, -275, 1013
-,-,-
-492, -813, 754
-568, -691, 555
-897, -912, 387
-1248, -1093, 589
-1084, -1005, 598
-833, -817, 665
-1118, -820, 747
-1367, -843, 798
-1446, -829, 827
-1589, -886, 918
-1498, -924, 988
-1374, -877, 1052
-1310, -757, 1095
-1061, -584, 1042
-784, -488, 1142
-21, -355, 1122
710, -175, 805
-,-,-
-467, -815, 377
-467, -815, 377
-705, -949, 397
-840, -992, 732
-498, -961, 757
-515, -930, 633
-746, -885, 541
-1028, -872, 549
-1204, -882, 633
-1347, -855, 754
-1479, -821, 844
-1517, -776, 798
-1458, -788, 822
-1366, -828, 960
-1316, -729, 1028
-1187, -595, 1108
-622, -386, 1041
139, -377, 796
839, -315, 708
-,-,-
-531, -862, 593
-679, -892, 423
-1026, -887, 334
-1085, -820, 317
-881, -820, 351
-955, -818, 378
-1212, -797, 549
-1406, -765, 703
-1149, -724, 612
-990, -750, 555
-1020, -741, 566
-1087, -734, 564
-1038, -726, 586
-875, -700, 640
-875, -700, 640
-390, -669, 670
379, -672, 585
996, -629, 400
1014, -506, 494
-,-,-
-349, -893, 528
-448, -954, 400
-443, -924, 383
-443, -924, 383
-304, -899, 417
-262, -919, 397
-260, -893, 405
-320, -894, 436
-365, -925, 467
-315, -939, 451
-297, -937, 459
-392, -939, 508
-575, -945, 579
-847, -905, 633
-1215, -809, 755
-1617, -722, 966
-1844, -672, 1213
-1772, -609, 1264
-1640, -524, 1329
-1453, -373, 1304
-,-,-
-679, -870, 559
-582, -804, 355
-339, -808, 260
-284, -777, 295
-425, -778, 407
-675, -798, 510
-492, -823, 544
-379, -891, 588
-482, -924, 506
-631, -907, 446
-631, -907, 446
-882, -878, 436
-1202, -832, 390
-1633, -749, 442
-1991, -683, 550
-1998, -658, 704
-1998, -639, 953
-1998, -593, 1281
-1577, -554, 1398
-682, -507, 1465
-,-,-
-617, -798, 620
-727, -850, 439
-1000, -816, 406
-1460, -757, 555
-1359, -734, 513
-1319, -732, 625
-1319, -732, 625
-1569, -699, 730
-1738, -576, 667
-1669, -575, 626
-1728, -679, 865
-1691, -691, 991
-1301, -640, 1101
-808, -677, 1205
-415, -647, 1239
-182, -418, 1210
129, -226, 1198
985, -216, 1168
-,-,-
-672, -817, 454
-720, -806, 259
-720, -806, 259
-801, -812, 260
-756, -826, 413
-690, -813, 442
-864, -798, 381
-1009, -756, 378
-1014, -718, 372
-1035, -657, 339
-1239, -582, 314
-1705, -481, 330
-1916, -421, 354
-1843, -478, 390
-1854, -585, 535
-1861, -596, 615
-1705, -519, 766
-1446, -427, 971
-510, -359, 1011
621, -358, 838
-,-,-
-682, -818, 598
-738, -799, 541
-515, -830, 456
-632, -874, 327
-737, -922, 299
-805, -889, 492
-819, -908, 520
-819, -908, 520
-933, -894, 451
-1117, -865, 394
-1439, -834, 511
-1729, -784, 656
-1594, -739, 719
-1305, -743, 710
-1121, -711, 676
-879, -631, 635
-567, -613, 693
-195, -563, 612
625, -377, 353
-,-,-
-421, -742, 439
-454, -746, 345
-555, -788, 410
-681, -866, 559
-541, -863, 481
-491, -824, 369
-570, -805, 374
-694, -841, 511
-745, -839, 535
-612, -807, 427
-648, -794, 413
-909, -785, 488
-1249, -782, 529
-1592, -754, 604
-1943, -658, 626
-1998, -551, 757
-1998, -449, 1127
-1996, -342, 1439
-1539, -125, 1319
-900, 101, 1149
-202, 294, 945
-202, 294, 945
-,-,-
-397, -757, 297
-261, -813, 312
-474, -830, 569
-858, -828, 651
-712, -808, 516
-374, -818, 375
-349, -873, 371
-556, -857, 471
-788, -850, 477
-893, -829, 427
-893, -829, 427
-1050, -783, 430
-1392, -786, 496
-1665, -792, 524
-1771, -783, 583
-1743, -762, 684
-1724, -810, 808
-1812, -859, 1148
-1803, -761, 1324
-1457, -469, 1257
-833, -147, 1142
-,-,-
-484, -802, 452
-495, -829, 462
-674, -789, 530
-674, -789, 530
-791, -805, 500
-643, -800, 437
-573, -817, 406
-694, -828, 465
-834, -786, 454
-975, -748, 404
-1173, -783, 432
-1478, -753, 542
-1596, -720, 657
-1543, -685, 711
-1405, -690, 733
-1244, -700, 786
-1288, -689, 900
-1480, -708, 1103
-1173, -706, 1281
-125, -453, 1087
-,-,-
-492, -842, 459
-651, -853, 571
-585, -819, 528
-484, -778, 393
-484, -778, 393
-473, -787, 335
-468, -768, 419
-607, -783, 541
-666, -802, 539
-650, -765, 487
-768, -757, 474
-1183, -709, 583
-1852, -597, 662
-1998, -465, 622
-1998, -337, 698
-1998, -277, 873
-1998, -225, 984
-1840, -218, 1090
-1641, -185, 1194
-1327, -83, 1257
-740, -48, 1370
310, 41, 1307
-,-,-
-500, -833, 624
-434, -841, 559
-310, -833, 428
-219, -817, 378
-219, -817, 378
-324, -817, 414
-640, -770, 483
-874, -759, 545
-1116, -802, 723
-1459, -760, 712
-1719, -639, 578
-1893, -543, 539
-1998, -470, 580
-1998, -468, 940
-1998, -465, 1290
-1994, -303, 1457
-1261, -128, 1513
245, -121, 1304
1374, -151, 998
-,-,-
-327, -806, 627
-375, -758, 423
-654, -747, 380
-809, -785, 460
-694, -755, 452
-694, -755, 452
-495, -710, 420
-686, -680, 424
-1160, -646, 470
-1398, -564, 631
-1400, -626, 725
-1541, -632, 771
-1827, -599, 867
-1998, -596, 1047
-1998, -589, 1205
-1998, -585, 1350
-1729, -421, 1460
-794, -181, 1501
270, 75, 1523
-,-,-
-392, -714, 436
-228, -810, 443
-269, -836, 449
-450, -816, 470
-639, -778, 463
-507, -773, 359
-249, -816, 318
-257, -872, 375
-359, -857, 420
-398, -837, 356
-339, -826, 307
-327, -876, 368
-510, -891, 471
-741, -858, 504
-741, -858, 504
-999, -839, 483
-1361, -838, 558
-1668, -905, 638
-1892, -904, 883
-1967, -910, 989
-1824, -879, 1043
-1539, -800, 1133
-1214, -643, 1141
-759, -376, 1000
-,-,-
-208, -784, 592
-140, -780, 601
-278, -800, 625
-410, -821, 632
-357, -859, 695
-296, -890, 718
-336, -872, 636
-462, -887, 572
-593, -902, 537
-725, -873, 592
-834, -884, 574
-1132, -904, 573
-1530, -908, 567
-1928, -829, 586
-1998, -754, 587
-1998, -731, 680
-1998, -647, 923
-1939, -587, 1015
-1310, -630, 1213
-594, -398, 1362
-,-,-
-402, -526, 697
-533, -610, 697
-797, -818, 701
-759, -818, 772
-650, -716, 685
-626, -737, 477
-707, -736, 505
-830, -755, 686
-814, -757, 630
-957, -736, 555
-1169, -733, 645
-1522, -750, 759
-1862, -740, 816
-1998, -654, 876
-1998, -565, 957
-1998, -519, 1157
-1771, -406, 1419
-1099, -204, 1409
-463, 61, 1144
117, 286, 842
712, 238, 631
-,-,-
-628, -688, 566
-623, -730, 519
-347, -725, 424
-347, -725, 424
-378, -800, 265
-421, -837, 221
-398, -881, 303
-290, -892, 388
-298, -922, 429
-349, -910, 436
-653, -917, 459
-1223, -904, 573
-1859, -740, 674
-1998, -537, 772
-1998, -509, 995
-1996, -490, 1235
-1604, -470, 1484
-933, -315, 1501
-237, 32, 1121
-,-,-
-523, -766, 613
-612, -789, 467
-599, -786, 509
-659, -766, 594
-645, -778, 561
-601, -780, 655
-762, -792, 785
-955, -773, 788
-1095, -727, 727
-1299, -681, 734
-1590, -639, 750
-1896, -542, 843
-1983, -458, 1057
-1824, -466, 1133
-1458, -430, 1112
-971, -302, 1082
-439, -128, 880
73, 12, 584
301, -10, 542
301, -10, 542
-,-,-
-604, -805, 587
-686, -829, 483
-576, -828, 588
-407, -893, 582
-449, -931, 498
-567, -877, 489
-567, -877, 489
-498, -803, 479
-505, -865, 361
-629, -902, 388
-989, -902, 497
-1482, -885, 684
-1648, -867, 723
-1701, -871, 804
-1768, -900, 988
-1808, -867, 1303
-1435, -698, 1455
-813, -470, 1363
186, -259, 1098
746, -96, 714
764, -87, 516
1117, -118, 690
1426, -255, 1267
-,-,-
-495, -737, 651
-591, -710, 619
-582, -806, 531
-608, -859, 481
-777, -830, 451
-952, -869, 515
-917, -887, 602
-919, -884, 581
-1185, -844, 637
-1634, -768, 642
-1802, -666, 550
-1948, -611, 576
-1998, -576, 706
-1997, -540, 944
-1801, -499, 1254
-1316, -319, 1203
-746, -119, 989
-271, 85, 836
-271, 85, 836
-,-,-
-598, -807, 689
-726, -763, 477
-893, -787, 490
-892, -789, 573
-814, -780, 547
-814, -780, 547
-713, -759, 515
-535, -736, 526
-548, -723, 522
-807, -726, 533
-1118, -649, 512
-1622, -543, 568
-1919, -420, 581
-1857, -322, 565
-1846, -324, 751
-1864, -286, 1034
-1870, -185, 1232
-1603, -56, 1450
-948, 69, 1614
41, 271, 1654
-,-,-
-684, -637, 563
-679, -658, 485
-624, -725, 381
-550, -719, 493
-615, -689, 551
-752, -733, 569
-761, -790, 523
-564, -803, 603
-561, -822, 577
-807, -738, 526
-1211, -686, 496
-1413, -670, 485
-1525, -662, 579
-1678, -640, 702
-1742, -637, 704
-1612, -680, 828
-1450, -748, 1039
-1323, -733, 1152
-1221, -583, 1113
-1019, -346, 1079
-478, -55, 1120
740, 69, 864
1843, -324, 709
-,-,-
-764, -780, 897
-783, -739, 829
-686, -735, 668
-619, -769, 663
-691, -790, 698
-865, -793, 752
-938, -785, 809
-931, -774, 744
-1075, -730, 722
-1445, -663, 814
-1830, -557, 926
-1868, -468, 932
-1861, -423, 964
-1972, -394, 1226
-1743, -352, 1349
-1198, -237, 1272
-625, -103, 1086
-167, 13, 834
288, -76, 711
1005, -444, 618
-,-,-
-762, -679, 676
-762, -679, 676
-777, -718, 549
-821, -752, 588
-1104, -773, 679
-1435, -714, 824
-1592, -565, 809
-1705, -399, 723
-1841, -371, 732
-1774, -386, 825
-1583, -374, 967
-1294, -413, 996
-992, -401, 926
-708, -325, 856
-354, -308, 910
307, -338, 848
845, -459, 794
1021, -504, 935
-,-,-
-968, -567, 532
-1095, -542, 343
-1173, -574, 279
-1116, -626, 451
-1409, -571, 578
-1606, -323, 659
-1600, -257, 580
-1526, -409, 732
-1518, -495, 812
-1551, -680, 1162
-1283, -496, 1593
-824, -373, 1510
-91, -363, 1472
865, -334, 1327
1496, -217, 1039
-,-,-
-947, -643, 574
-1108, -605, 514
-1108, -605, 514
-1307, -610, 281
-1443, -580, 492
-1598, -539, 515
-1552, -520, 750
-1284, -543, 988
-1083, -538, 1057
-1047, -546, 869
-1016, -609, 684
-937, -601, 1016
-587, -560, 1238
48, -515, 1224
834, -418, 921
1478, -387, 499
1943, -470, 343
-,-,-
-279, -835, 369
-311, -895, 366
-311, -895, 366
-197, -919, 396
-100, -890, 388
-190, -888, 376
-279, -893, 387
-233, -883, 395
-398, -902, 422
-717, -902, 326
-1235, -912, 375
-1715, -832, 492
-1940, -686, 536
-1998, -656, 675
-1998, -672, 1079
-1985, -648, 1470
-1194, -439, 1539
213, -233, 1279
1098, -232, 732
1363, -310, 253
-,-,-
-799, -686, 762
-799, -686, 762
-795, -700, 597
-805, -706, 503
-775, -728, 541
-657, -752, 663
-593, -767, 680
-666, -748, 642
-791, -708, 613
-932, -686, 610
-1023, -669, 611
-1185, -640, 659
-1501, -595, 661
-1873, -510, 649
-1957, -486, 724
-1889, -515, 874
-1986, -569, 1282
-1940, -560, 1609
-1333, -417, 1632
-335, -300, 1352
609, -205, 896
1065, -108, 386
-,-,-
-656, -737, 654
-727, -690, 533
-953, -740, 336
-1104, -740, 291
-1195, -712, 353
-1325, -683, 402
-1431, -652, 449
-1610, -589, 572
-1594, -536, 635
-1410, -554, 672
-1231, -648, 779
-1102, -696, 866
-968, -690, 854
-662, -619, 816
-212, -593, 737
115, -525, 637
271, -285, 566
-,-,-
-515, -719, 575
-667, -780, 601
-654, -757, 662
-654, -757, 662
-606, -728, 745
-828, -768, 594
-885, -767, 537
-955, -749, 526
-1010, -730, 543
-1126, -716, 561
-1282, -715, 614
-1417, -700, 697
-1594, -648, 698
-1865, -630, 823
-1998, -608, 1085
-1893, -447, 1203
-1283, -259, 1104
-447, -130, 876
369, -105, 557
926, -170, 318
938, -396, 304
-,-,-
-710, -717, 528
-705, -732, 442
-748, -717, 486
-748, -717, 486
-776, -721, 500
-667, -718, 424
-602, -739, 474
-498, -733, 467
-430, -727, 418
-433, -750, 439
-434, -775, 507
-448, -775, 521
-534, -782, 502
-875, -734, 498
-1399, -635, 495
-1838, -473, 565
-1998, -340, 658
-1998, -261, 853
-1998, -181, 965
-1956, -72, 1053
-1510, 58, 1133
-,-,-
-599, -707, 454
-775, -673, 490
-851, -635, 486
-602, -636, 439
-507, -694, 493
-633, -715, 609
-818, -700, 687
-870, -667, 597
-1011, -621, 505
-1147, -568, 401
-1374, -530, 457
-1568, -515, 639
-1638, -471, 691
-1557, -408, 690
-1403, -371, 657
-1355, -368, 666
-1466, -334, 790
-1448, -320, 1025
-959, -302, 1086
-44, -322, 1201
713, -419, 1233
713, -419, 1233
-,-,-
-840, -583, 577
-840, -583, 430
-995, -586, 430
-1168, -599, 465
