-546, -1291, 496
-585, -961, 512
-619, -717, 606
-542, -579, 620
-511, -346, 679
-638, 84, 798
-601, 484, 363
-625, 781, 140
-689, 1086, 604
-665, 1270, 683
-707, 1418, 568
-707, 1418, 568
-746, 1545, 655
-878, 1649, 881
-865, 1621, 812
-780, 1510, 645
-748, 1374, 472
-703, 1200, 376
-727, 1037, 466
-733, 862, 553
-722, 683, 591
-774, 507, 661
-978, 104, 889
-978, 104, 889
-589, 142, 798
-896, -267, 973
-723, -534, 892
-724, -713, 873
-755, -938, 894
-701, -1146, 792
-673, -1214, 649
-667, -1090, 503
-772, -843, 429
-821, -576, 470
-,-,-
-994, 189, 467
-972, 215, 419
-857, 117, 392
-846, 164, 473
-950, 215, 223
-1061, 194, 195
-1000, 151, 518
-1000, 151, 518
-866, 41, 541
-899, -109, 429
-868, -410, 515
-770, -837, 594
-656, -1263, 645
-702, -1461, 820
-734, -1333, 865
-722, -1008, 864
-683, -704, 896
-611, -464, 852
-625, -218, 757
-653, 145, 451
-596, 522, 180
-551, 763, 171
-551, 763, 171
-660, 908, 400
-891, 1320, 633
-1044, 1694, 340
-1061, 1905, 277
-1053, 1912, 317
-950, 1761, 412
-877, 1591, 325
-773, 1449, 299
-695, 1265, 417
-689, 1095, 605
-651, 947, 530
-662, 843, 455
-685, 843, 554
-685, 703, 554
-638, 475, 643
-659, 187, 837
-731, -106, 1056
-701, -420, 1181
-630, -693, 964
-576, -953, 940
-550, -1230, 875
-628, -1431, 933
-602, -1578, 1020
-628, -1667, 1021
-644, -1669, 1003
-601, -1579, 889
-618, -1307, 760
-670, -980, 651
-620, -808, 632
-596, -725, 632
-616, -515, 689
-725, -146, 772
-716, 164, 748
-716, 164, 748
-675, 333, 556
-716, 573, 416
-745, 825, 486
-762, 873, 586
-783, 879, 568
-837, 1074, 486
-913, 1233, 463
-869, 1202, 421
-781, 1081, 403
-781, 1081, 403
-834, 1047, 381
-846, 1044, 315
-782, 938, 226
-799, 820, 168
-954, 678, 96
-891, 518, 180
-,-,-
-909, 79, 430
-917, 77, 441
-917, 72, 421
-829, 89, 393
-829, 89, 393
-1052, 173, 339
-954, 175, 402
-877, 174, 315
-943, 270, 388
-941, 390, 336
-1030, 552, 368
-1003, 645, 345
-1033, 562, 353
-976, 562, 458
-976, 154, 458
-843, -746, 731
-762, -1896, 1079
-628, -1998, 1459
-354, -1998, 1622
-346, -1785, 1282
-209, -428, 962
-327, 905, 416
-439, 1938, -110
-698, 1997, -323
-1038, 1997, -12
-1001, 1997, 45
-840, 1997, 15
-691, 1954, 171
-547, 1690, 334
-561, 1422, 502
-567, 1159, 610
-540, 926, 644
-539, 714, 582
-539, 714, 582
-595, 547, 530
-712, 366, 712
-830, 102, 971
-818, -231, 1039
-822, -606, 1068
-796, -1017, 1181
-667, -1672, 1510
-625, -1998, 1769
-492, -1998, 1746
-465, -1998, 1552
-500, -1998, 1224
-523, -1542, 777
-574, -830, 527
-799, -665, 822
-535, -563, 970
-831, -144, 1243
-735, 717, 898
-618, 1569, 365
-716, 1686, 401
-849, 1552, 671
-885, 1894, 732
-1031, 1997, 643
-877, 1997, 477
-716, 1991, 285
-716, 1991, 285
-649, 1891, 256
-580, 1606, 240
-577, 1346, 329
-548, 1196, 340
-553, 1009, 302
-568, 728, 447
-705, 346, 660
-802, -151, 1029
-927, -756, 1332
-800, -1043, 1201
-848, -1398, 1400
-762, -1722, 1282
-723, -1830, 1171
-633, -1669, 892
-576, -1247, 614
-576, -786, 365
-578, -408, 327
-704, -77, 281
-737, 213, 195
-,-,-
-874, 81, 503
-984, 118, 412
-965, 166, 348
-896, 123, 460
-967, 112, 389
-967, 112, 389
-926, 116, 313
-849, 172, 483
-893, 198, 459
-941, 167, 357
-917, 78, 436
-834, -187, 503
-715, -679, 546
-715, -679, 546
-623, -1531, 709
-722, -1998, 997
-563, -1998, 1517
-236, -1998, 1816
-133, -1731, 1659
337, 872, 609
337, 872, 609
144, 1960, 58
-443, 1997, 21
-883, 1997, 310
-978, 1997, 340
-980, 1997, 398
-714, 1997, 375
-476, 1997, 303
-362, 1956, 712
-362, 1956, 712
-372, 1619, 762
-335, 1245, 829
-314, 832, 856
-424, 300, 1086
-522, -313, 1550
-608, -806, 1679
-525, -1286, 1624
-364, -1889, 1668
-274, -1998, 1631
-308, -1998, 1498
-314, -1998, 1336
-288, -1998, 920
-305, -1850, 845
-297, -1415, 888
-391, -1009, 1047
-515, -295, 1320
-329, 228, 1093
-249, 757, 817
-513, 1410, 820
-713, 1936, 612
-865, 1997, 583
-1016, 1997, 680
-963, 1997, 637
-925, 1997, 493
-709, 1992, 330
-557, 1779, 118
-442, 1459, 158
-441, 1179, 145
-441, 1179, 145
-462, 989, 205
-523, 785, 329
-563, 613, 503
-684, 454, 564
-786, 260, 805
-844, -21, 1034
-899, -318, 1246
-716, -563, 1115
-911, -731, 1243
-785, -1018, 1142
-725, -1214, 1010
-721, -1311, 1030
-647, -1276, 872
-636, -1085, 642
-641, -820, 485
-650, -500, 427
-862, -369, 398
-,-,-
-891, 79, 440
-912, 128, 509
-890, 87, 391
-985, 160, 355
-985, 160, 355
-957, 234, 474
-966, 395, 424
-997, 570, 310
-1034, 812, 225
-1052, 912, 142
-1015, 782, 353
-883, 457, 507
-773, 19, 644
-773, 19, 755
-690, -642, 755
-324, -1756, 944
-342, -1998, 1195
-477, -1998, 1623
-253, -1998, 1664
-18, -1892, 1323
48, -848, 1045
-127, 153, 1077
-443, 1099, 1048
-624, 1818, 705
-906, 1997, 1018
-1033, 1997, 817
-1079, 1997, 637
-1091, 1997, 671
-939, 1997, 550
-682, 1840, 440
-476, 1464, 379
-368, 1147, 526
-346, 991, 683
-426, 1026, 588
-398, 1060, 587
-457, 961, 624
-457, 961, 624
-502, 810, 669
-466, 660, 739
-500, 507, 880
-622, 306, 1022
-637, -44, 1093
-763, -474, 1024
-831, -855, 1030
-819, -1553, 1350
-701, -1998, 1346
-659, -1998, 1434
-796, -1998, 1432
-805, -1998, 1352
-850, -1855, 1068
-701, -1381, 948
-711, -1131, 978
-649, -894, 1121
-671, -399, 1208
-739, 308, 1211
-874, 744, 1149
-580, 1039, 1030
-463, 1199, 1285
-388, 1230, 1185
-408, 1515, 1236
-489, 1754, 996
-404, 1769, 741
-373, 1692, 449
-509, 1530, 429
-667, 1385, 633
-667, 1385, 633
-760, 1109, 733
-805, 783, 753
-,-,-
-788, -135, 32
-781, -20, -46
-882, 119, 66
-818, -20, 263
-775, -22, 147
-790, 103, 25
-778, 204, -45
-778, 204, -45
-783, 191, -40
-774, 113, -1
-744, 70, -45
-758, 125, -226
-810, 218, -315
-771, 216, -313
-,-,-
-747, -98, -111
-764, -75, 415
-898, -166, 479
-823, -299, 249
-991, -96, 332
-1070, 23, 351
-983, -15, 251
-1009, 97, 215
-1009, 97, 215
-1027, 93, 54
-1148, 62, 21
-1159, -54, 56
-1136, -358, 14
-1114, -927, -41
-755, -1771, -107
-281, -1998, -43
-105, -1998, 509
26, -1998, 838
327, -1998, 1152
422, -1271, 1160
576, 492, 1084
203, 1853, 965
203, 1853, 965
-668, 1997, 1042
-1284, 1997, 1553
-1502, 1997, 1991
-1351, 1997, 1970
-885, 1997, 1628
-1050, 1997, 1474
-969, 1997, 992
-657, 1790, 438
-536, 1310, 337
-284, 881, 244
-141, 424, 6
-249, -133, -195
-314, -790, -56
-277, -1117, 331
-323, -1148, 427
-692, -1076, 91
-1004, -1205, 40
-907, -1702, 189
-695, -1998, 113
-670, -1998, 86
-771, -1998, 365
-777, -1998, 695
-622, -1998, 984
-273, -1945, 1042
29, -1305, 1342
193, -438, 1243
262, 471, 1093
262, 471, 1093
287, 1148, 1241
-107, 1848, 1372
-420, 1997, 1312
-656, 1997, 1315
-978, 1997, 1528
-960, 1997, 1512
-765, 1997, 1235
-546, 1997, 1061
-355, 1997, 908
-198, 1964, 682
-27, 1705, 555
-56, 1333, 708
-192, 797, 733
-243, 119, 941
-207, -710, 1179
-207, -710, 1179
-279, -1610, 1047
-377, -1998, 770
-733, -1998, 863
-989, -1818, 643
-,-,-
-1044, 112, 360
-985, 72, 366
-985, 72, 366
-978, 21, 299
-940, 48, 285
-943, 65, 261
-945, 20, 195
-945, 20, 195
-963, -2, 236
-941, 0, 254
-918, 2, 251
-902, 50, 279
-902, 50, 279
-921, 30, 267
-953, -15, 261
-955, -26, 283
-938, -29, 295
-968, -82, 313
-958, -101, 325
-1004, -133, 311
-1010, -266, 209
-990, -359, 197
-1025, -359, 253
-1025, -407, 253
-1076, -465, 303
-1092, -471, 349
-1090, -416, 429
-1121, -271, 476
-1151, 46, 457
-1130, 635, 472
-1071, 1553, 538
-1033, 1997, 604
-955, 1997, 608
-874, 1997, 551
-700, 1997, 481
-619, 1615, 473
-633, 835, 420
-623, 187, 392
-590, -201, 455
-449, -410, 558
-334, -751, 649
-317, -1112, 743
-317, -1112, 796
-298, -1297, 796
-284, -1428, 734
-342, -1563, 752
-456, -1760, 756
-532, -1853, 714
-543, -1732, 718
-571, -1592, 685
-595, -1467, 613
-625, -1389, 563
-660, -1332, 595
-674, -1182, 641
-726, -975, 679
-724, -744, 586
-784, -479, 530
-803, -232, 552
-794, 30, 546
-807, 266, 490
-784, 493, 405
-742, 696, 351
-699, 855, 345
-699, 855, 345
-722, 924, 309
-736, 889, 246
-720, 832, 187
-706, 755, 177
-762, 665, 162
-797, 565, 151
-775, 531, 195
-775, 531, 195
-825, 410, 187
-898, 321, 249
-934, 361, 415
-998, 342, 524
-877, 301, 508
-,-,-
-837, 338, 326
-911, 348, 299
-925, 222, 273
-925, 222, 273
-908, 333, 301
-903, 417, 301
-948, 461, 269
-964, 526, 227
-962, 622, 181
-963, 830, 158
-1014, 1085, 184
-1023, 1351, 214
-945, 1613, 213
-828, 1769, 233
-828, 1769, 233
-721, 1699, 276
-648, 1445, 324
-634, 1106, 401
-615, 802, 442
-538, 541, 563
-370, 340, 784
-219, -9, 932
-117, -455, 1000
-75, -959, 1075
-87, -1385, 1128
-185, -1625, 1183
-252, -1664, 1154
-284, -1645, 1056
-315, -1665, 965
-396, -1662, 927
-472, -1640, 872
-516, -1644, 730
-577, -1580, 603
-590, -1381, 537
-572, -1137, 515
-543, -966, 561
