1322, 619, 1517
1296, 636, 1498
1315, 546, 1415
1339, 485, 1472
1247, 676, 1720
1125, 608, 1699
983, 383, 1559
983, 383, 1559
847, 385, 1420
537, 372, 1188
235, 353, 949
153, 251, 675
-18, 50, 594
-18, 50, 594
-,-,-
593, 296, 600
646, 294, 549
658, 275, 613
671, 261, 596
715, 270, 626
715, 270, 626
875, 241, 638
985, 182, 619
1098, 302, 685
1373, 464, 714
1744, 386, 864
1744, 386, 864
1948, 307, 1294
1981, 507, 1815
1923, 705, 1998
1774, 662, 1998
1578, 499, 1998
1128, 452, 1983
605, 475, 1762
273, 651, 1481
-138, 574, 871
-459, 237, 728
-459, 237, 728
-375, 340, 443
-428, 294, 241
-,-,-
508, 390, 728
552, 564, 608
560, 469, 540
596, 460, 554
596, 460, 554
703, 479, 586
840, 458, 623
956, 428, 725
1226, 560, 686
1371, 571, 1050
1616, 438, 1255
1829, 438, 1498
1829, 443, 1498
1823, 616, 1804
1680, 807, 1998
1480, 588, 1998
1306, 421, 1993
1042, 382, 1903
628, 455, 1758
269, 448, 1249
41, 264, 764
-177, 356, 433
-177, 356, 433
-410, 507, 373
-,-,-
655, 242, 808
710, 288, 768
765, 297, 739
765, 297, 739
861, 311, 787
1045, 359, 873
1287, 365, 967
1553, 281, 1119
1732, 171, 1238
1789, 164, 1281
1695, 381, 1457
1543, 475, 1557
1367, 303, 1407
1367, 303, 1407
1282, 97, 1294
1207, 21, 1255
1045, 105, 1333
871, 60, 1323
710, -83, 1185
525, -17, 1139
226, 105, 1023
-127, 152, 714
-127, 152, 714
-,-,-
920, 140, 765
968, 156, 796
974, 160, 871
960, 145, 801
981, 94, 667
981, 94, 667
917, 165, 710
926, 281, 811
988, 313, 998
1115, 288, 1170
1250, 213, 1135
1250, 213, 1135
1403, 206, 1100
1512, 289, 1222
1652, 291, 1550
1799, 186, 1836
1753, 106, 1890
1528, 83, 1807
1177, 142, 1643
764, 209, 1373
403, 286, 1213
65, 288, 1143
65, 288, 1143
-194, 218, 928
-,-,-
908, 51, 834
889, 142, 801
837, 162, 774
830, 139, 706
830, 139, 706
809, 49, 620
737, -15, 593
673, 122, 610
707, 219, 730
707, 219, 730
888, 77, 861
1107, -88, 1044
1276, -3, 1429
1449, 82, 1825
1685, 29, 1998
1829, 50, 1998
1829, 50, 1998
1668, 22, 1998
1306, -65, 1998
878, 8, 1998
404, 113, 1775
-40, 197, 1310
-283, 205, 916
-388, 229, 653
-,-,-
718, 181, 854
851, 107, 885
916, 42, 914
993, 62, 876
993, 62, 876
1180, -29, 802
1438, -77, 960
1593, 85, 1245
1747, 51, 1368
1819, -18, 1235
1830, -42, 1314
1759, 43, 1749
1629, 88, 1937
1629, 88, 1937
1524, 27, 1852
1384, -30, 1823
1064, 0, 1799
786, -42, 1716
434, 55, 1521
69, 227, 1343
69, 227, 1343
-207, 267, 1038
-308, 240, 693
-300, 164, 444
-,-,-
981, -1, 896
981, 127, 896
1066, 158, 782
1117, -83, 811
1035, -79, 790
892, 79, 829
892, 79, 829
800, 130, 841
793, 1, 825
736, 23, 942
567, 185, 1076
567, 185, 1076
494, 250, 1058
559, 181, 997
701, 123, 898
865, 221, 904
1232, 321, 1044
1711, 192, 1202
1991, 0, 1470
1991, 0, 1470
1997, -79, 1877
1985, 9, 1998
1663, 136, 1933
1160, 218, 1662
689, 198, 1454
350, 110, 1298
-,-,-
849, 100, 752
808, 162, 761
808, 162, 761
847, 145, 796
893, 107, 829
938, 28, 833
973, 59, 853
973, 59, 853
955, 171, 931
1052, 126, 920
1248, 61, 977
1368, 142, 1123
1446, 335, 1354
1593, 364, 1506
1593, 364, 1506
1859, 242, 1601
1983, 270, 1893
1804, 386, 1998
1405, 343, 1998
1021, 154, 1996
606, 96, 1933
184, 81, 1772
-114, -67, 1455
-241, -109, 1121
-391, -44, 732
-391, -44, 732
-,-,-
802, 176, 876
796, 259, 901
816, 182, 815
826, 106, 804
826, 106, 804
855, 63, 830
930, 20, 843
965, 49, 867
1019, 49, 870
1019, 72, 870
1166, 86, 900
1403, 74, 1067
1636, 123, 1303
1776, 293, 1430
1958, 407, 1599
1978, 320, 1939
1683, 179, 1998
1235, 73, 1998
1235, 73, 1998
826, -6, 1998
500, -55, 1916
205, -132, 1680
-143, -9, 1298
-460, 105, 878
-667, 193, 451
-729, 285, 165
-729, 285, 165
-624, 234, 86
-,-,-
861, 243, 1160
910, 286, 1016
904, 115, 922
868, 115, 853
764, 267, 897
764, 267, 897
785, 187, 914
870, 50, 968
902, 42, 1005
969, 106, 1074
1106, 131, 1160
1106, 131, 1160
1318, 72, 1261
1501, 125, 1402
1651, 354, 1625
1916, 292, 1726
1997, -159, 1935
1993, -476, 1998
1659, -457, 1998
1031, -317, 1998
355, -87, 1964
-203, 86, 1664
-456, 238, 1212
-662, 294, 745
-690, 264, 332
-690, 264, 332
-,-,-
1044, 70, 1063
956, 174, 1065
934, 251, 1099
958, 131, 994
926, 121, 1022
860, 137, 988
791, 175, 857
791, 175, 857
747, 162, 721
758, 118, 702
778, 53, 742
781, 123, 868
781, 123, 868
882, 155, 908
1070, 87, 935
1313, 122, 1046
1590, 146, 1259
1853, 197, 1569
1950, 256, 1856
1794, 348, 1998
1527, 367, 1998
1274, 222, 1949
1274, 222, 1949
1035, 49, 1730
784, 46, 1413
444, 130, 1202
122, 225, 1017
-103, 240, 744
-186, 126, 556
-320, 96, 352
-320, 96, 352
-408, 95, 170
-442, 77, -4
-401, 57, -147
-365, -7, -267
-326, -44, -221
-,-,-
651, 240, 917
677, 311, 782
748, 242, 869
773, 236, 975
775, 231, 908
777, 210, 785
777, 210, 785
950, 217, 833
1102, 225, 1044
1242, 238, 1295
1430, 268, 1490
1577, 315, 1604
1565, 379, 1738
1583, 330, 1782
1619, 277, 1836
1595, 266, 1805
1595, 266, 1805
1367, 373, 1836
1048, 584, 1779
840, 540, 1566
721, 362, 1499
391, 379, 1537
126, 299, 1275
-120, 189, 945
-366, 133, 586
-422, 187, 216
-,-,-
959, 266, 962
1089, 126, 794
1124, 59, 761
1167, 82, 1030
1129, 104, 1197
1104, 106, 1168
1157, 59, 1097
1238, 8, 1083
1238, 8, 1083
1267, 52, 1196
1283, 141, 1199
1450, 46, 1163
1688, -23, 1221
1815, 129, 1406
1857, 257, 1680
1807, 97, 1697
1597, -90, 1475
1597, -90, 1475
1167, -74, 1433
553, 261, 1446
97, 469, 1189
-44, 304, 953
11, 171, 952
-33, 4, 656
-33, 4, 656
-,-,-
818, 179, 1018
1005, 70, 1059
1176, -29, 1096
1414, -138, 1197
1610, -201, 1325
1708, -256, 1354
1734, -213, 1446
1687, -117, 1530
1577, -10, 1576
1419, 87, 1690
1274, 154, 1781
1219, 90, 1759
1219, 90, 1759
1138, 7, 1612
1013, -18, 1416
748, 62, 1168
533, 195, 1098
282, 185, 1043
198, 151, 1031
-75, 139, 755
-75, 139, 755
-130, 164, 438
-,-,-
945, -140, 941
892, -16, 802
893, -34, 750
913, -228, 775
893, -174, 838
844, -75, 1012
872, -121, 949
889, -89, 1024
889, -89, 1024
912, -55, 1076
949, -13, 1090
1064, 22, 1108
1274, -89, 1096
1447, -148, 1169
1552, -106, 1328
1679, -97, 1448
1769, -134, 1573
1811, -317, 1654
1617, -355, 1747
1249, -105, 1776
910, 42, 1526
669, 33, 1215
669, 33, 1215
393, 18, 989
100, 112, 842
-106, 129, 709
-262, 105, 600
-,-,-
1137, 131, 826
1160, 144, 755
1088, 189, 663
1052, 178, 672
1052, 178, 672
1037, 164, 722
1091, 84, 825
1107, 54, 755
1087, 64, 666
1034, 127, 657
1011, 176, 699
1011, 176, 699
1065, 168, 765
1175, 175, 820
1269, 243, 826
1377, 242, 790
1550, 178, 790
1705, 163, 853
1802, 336, 909
1802, 336, 909
1855, 518, 1108
1957, 374, 1238
1997, 37, 1181
1886, -109, 1127
1484, -76, 977
885, 97, 736
316, 336, 586
22, 262, 496
22, 262, 496
-,-,-
1051, 157, 644
1051, 157, 644
1039, 197, 691
1155, 128, 765
1292, 63, 752
1427, 50, 727
1568, 80, 745
1713, 177, 783
1713, 177, 783
1895, 225, 902
1997, 185, 1064
1997, 122, 1284
1997, 140, 1405
1876, 147, 1361
1541, 162, 1283
1118, 210, 1254
631, 251, 1099
212, 269, 974
212, 269, 974
110, 148, 924
23, -100, 801
-117, -92, 482
-,-,-
859, 93, 828
890, 220, 691
856, 196, 561
783, 209, 507
783, 209, 507
721, 242, 530
779, 165, 473
835, 97, 401
866, 103, 405
866, 103, 405
1004, 131, 469
1326, 178, 463
1735, 249, 509
1993, 317, 780
1997, 412, 1128
1997, 368, 1444
1997, 229, 1629
1997, 98, 1687
1997, 98, 1687
1755, 43, 1565
1043, 184, 1378
327, 356, 1192
46, 234, 1032
-36, 53, 715
-296, 8, 693
-,-,-
967, 149, 609
950, 203, 596
912, 196, 669
912, 196, 669
896, 147, 711
911, 98, 682
940, 88, 534
945, 112, 437
945, 112, 437
915, 124, 526
931, 131, 691
1016, 177, 696
1185, 226, 681
1428, 263, 743
1428, 263, 743
1666, 351, 869
1880, 421, 1061
1994, 404, 1283
1997, 283, 1332
1997, 160, 1313
1997, 72, 1365
1770, 60, 1281
1280, 98, 1086
739, 112, 976
739, 112, 976
-,-,-
856, 271, 665
853, 264, 633
853, 264, 633
951, 178, 544
1028, 46, 405
971, 43, 429
862, 124, 462
862, 124, 462
839, 169, 500
904, 139, 508
997, 103, 464
1105, 171, 464
1272, 282, 585
1272, 282, 585
1525, 371, 672
1901, 399, 657
1997, 375, 851
1997, 329, 1218
1997, 208, 1376
1997, 74, 1412
1997, 49, 1393
1758, 104, 1547
1025, 168, 1602
1025, 168, 1602
339, 95, 1571
-103, 130, 1376
-431, 217, 1049
-,-,-
691, 303, 652
672, 304, 624
672, 304, 624
679, 293, 604
653, 298, 558
642, 293, 501
651, 236, 466
646, 187, 410
646, 187, 410
626, 210, 379
614, 245, 364
747, 123, 336
1046, 18, 375
1046, 18, 375
1312, 78, 523
1602, 315, 676
1944, 450, 843
1997, 394, 1092
1997, 337, 1287
1997, 373, 1386
1997, 521, 1456
1972, 495, 1248
1532, 413, 1156
-,-,-
909, 227, 705
917, 257, 675
893, 252, 654
945, 155, 619
945, 155, 619
926, 141, 591
845, 211, 589
791, 248, 519
894, 190, 510
1058, 128, 598
1058, 128, 598
1193, 241, 672
1446, 360, 729
1821, 474, 838
1997, 499, 1008
1997, 413, 1237
1997, 298, 1427
1997, 243, 1486
1811, 259, 1442
1295, 234, 1410
985, 35, 1368
985, 35, 1368
-,-,-
912, 49, 510
945, 223, 529
1003, 190, 592
978, 222, 673
984, 213, 754
957, 213, 682
957, 197, 682
932, 234, 589
983, 182, 608
1045, 112, 680
1073, 157, 689
1146, 232, 620
1146, 232, 620
1278, 301, 552
1511, 277, 662
1786, 303, 723
1983, 432, 708
1997, 579, 992
1997, 609, 1304
1997, 484, 1298
1997, 418, 1191
1997, 532, 1191
1997, 532, 1191
1760, 574, 1232
893, 568, 1275
214, 450, 1371
-,-,-
737, 132, 595
796, 179, 578
832, 99, 583
832, 99, 583
826, 123, 545
820, 133, 556
843, 98, 519
900, 95, 505
900, 95, 505
971, 90, 541
1043, 142, 587
1193, 221, 656
1352, 274, 744
1515, 336, 779
1515, 336, 779
1720, 426, 842
1946, 495, 895
1997, 573, 1031
1997, 545, 1311
1997, 400, 1535
1997, 287, 1559
1908, 202, 1597
1340, 198, 1630
667, 170, 1542
197, 193, 1304
197, 193, 1304
-,-,-
896, 212, 694
974, 311, 547
1000, 147, 541
884, 163, 590
884, 163, 590
778, 244, 628
769, 183, 560
792, 86, 403
802, 51, 286
802, 51, 286
806, 132, 358
989, 238, 583
1319, 379, 769
1783, 452, 977
1997, 610, 1314
1997, 605, 1799
1997, 605, 1799
1997, 560, 1998
1997, 569, 1998
1899, 528, 1998
1336, 404, 1925
1026, 72, 1701
559, -237, 1344
-13, -60, 1166
-459, 213, 905
-804, 227, 519
-836, 122, 165
-,-,-
898, 177, 784
888, 220, 722
871, 287, 652
872, 193, 737
872, 193, 737
904, 99, 724
906, 94, 754
870, 152, 836
911, 132, 737
911, 132, 737
1029, 80, 701
1163, 142, 803
1264, 361, 1125
1395, 401, 1358
1601, 314, 1360
1833, 340, 1428
1993, 357, 1592
1997, 389, 1884
1996, 389, 1998
1996, 485, 1998
1744, 430, 1998
1215, 318, 1849
532, 354, 1566
-7, 318, 1297
-313, 152, 1010
-450, -51, 670
-520, -97, 316
-584, -187, 17
-,-,-
800, 209, 601
749, 273, 501
749, 273, 501
945, 134, 412
999, 146, 472
1089, 288, 654
1421, 233, 769
1724, 163, 783
1884, 345, 989
1884, 345, 989
1997, 534, 1168
1997, 412, 1216
1997, 462, 1624
1997, 750, 1998
1860, 641, 1998
1399, 389, 1926
890, 328, 1677
370, 126, 1747
-23, -161, 1536
-245, -250, 1302
-539, -112, 955
-629, -33, 464
-,-,-
995, 114, 630
1136, 92, 624
1132, 66, 698
1132, 66, 698
1071, 105, 749
1077, 99, 794
1124, 79, 783
1094, 73, 695
1033, 139, 667
1033, 139, 681
1041, 175, 681
1097, 189, 761
1175, 193, 864
1270, 207, 861
1352, 275, 771
1493, 342, 724
1659, 259, 877
1681, 259, 1123
1681, 259, 1123
1615, 381, 1341
1655, 511, 1395
1889, 381, 1401
1995, 162, 1350
1804, 147, 1402
1302, 243, 1369
740, 290, 1151
456, 251, 808
-,-,-
894, 137, 643
935, 214, 709
1061, 116, 641
1147, 31, 636
1092, 114, 706
1131, 112, 752
1246, 112, 754
1246, 52, 754
1368, 47, 789
1441, 94, 730
1529, 207, 722
1642, 263, 796
1755, 298, 805
1755, 298, 805
1826, 379, 870
1869, 486, 1127
1974, 514, 1369
1997, 427, 1502
1997, 317, 1658
1758, 319, 1624
1133, 265, 1511
549, 150, 1511
161, -45, 1508
-188, -142, 1332
-,-,-
951, 99, 541
912, 201, 545
936, 183, 564
948, 153, 626
871, 207, 560
871, 207, 560
826, 180, 355
868, 86, 193
969, 67, 316
1006, 167, 484
1006, 167, 484
1139, 183, 702
1268, 234, 759
1399, 240, 745
1524, 223, 856
1616, 217, 927
1785, 228, 947
1966, 263, 954
1966, 263, 954
1997, 290, 981
1997, 253, 1102
1983, 265, 1427
1839, 432, 1439
1577, 614, 1382
1295, 493, 1423
1127, 124, 1651
657, -15, 1688
-15, 84, 1367
-443, 220, 893
-,-,-
731, 103, 672
746, 162, 740
734, 171, 710
688, 157, 647
688, 157, 647
684, 162, 571
808, 34, 539
945, -6, 488
1046, 153, 576
1046, 153, 576
1236, 223, 659
1495, 224, 762
1721, 293, 858
1906, 348, 991
1992, 349, 1191
1997, 411, 1315
1997, 507, 1147
1997, 494, 1147
1987, 473, 1361
1987, 473, 1361
1658, 388, 1560
1046, 210, 1608
441, -33, 1632
18, -154, 1549
-568, -39, 1072
-,-,-
1067, 252, 698
1126, 192, 631
1126, 192, 631
1110, 131, 626
1092, 151, 647
1046, 182, 760
1111, 107, 787
1244, -22, 661
1187, 35, 788
1056, 183, 1010
1003, 168, 980
1003, 168, 980
986, 128, 864
952, 196, 827
942, 306, 925
986, 393, 1015
1192, 430, 989
1517, 497, 887
1517, 497, 887
1858, 567, 1085
1995, 679, 1439
1997, 644, 1675
1997, 272, 1749
1825, -75, 1510
1288, -150, 1499
-,-,-
834, 425, 568
834, 425, 568
950, 265, 573
962, 151, 612
949, 218, 588
1034, 187, 673
1034, 187, 673
1170, 104, 749
1247, 61, 806
1227, 100, 780
1245, 127, 724
1346, 82, 729
1385, 79, 810
1385, 79, 810
1336, 175, 819
1378, 243, 800
1503, 231, 704
1618, 191, 657
1698, 229, 694
1798, 329, 721
1967, 341, 862
1967, 341, 862
1997, 439, 1050
1997, 523, 1293
1984, 378, 1291
1642, 254, 1103
1081, 193, 1206
555, 69, 1580
144, -131, 1444
-,-,-
974, 144, 620
889, 295, 648
899, 317, 676
1034, 131, 704
1055, 78, 689
1029, 120, 691
1029, 120, 691
1006, 110, 674
1013, 79, 705
998, 54, 763
940, 108, 793
897, 134, 817
897, 134, 817
879, 125, 759
854, 124, 682
836, 138, 682
858, 164, 704
962, 156, 685
962, 156, 685
1128, 214, 672
1370, 250, 700
1691, 289, 734
1965, 321, 864
1997, 350, 1099
1997, 417, 1366
1997, 342, 1413
1997, 187, 1226
1997, 187, 1226
1825, 195, 1079
1231, 380, 1106
605, 448, 1144
158, 308, 1058
-197, 236, 955
-,-,-
800, 243, 606
866, 336, 595
960, 142, 608
960, 142, 608
928, 60, 591
805, 167, 555
754, 234, 537
785, 202, 470
835, 115, 472
835, 115, 472
832, 117, 516
835, 192, 602
962, 219, 680
1098, 173, 718
1169, 233, 721
1169, 233, 721
1252, 351, 760
1374, 362, 774
1595, 346, 808
1866, 366, 897
1997, 461, 1123
1997, 409, 1312
1997, 151, 1403
1997, 51, 1453
1997, 51, 1453
1860, 120, 1469
1156, 269, 1391
398, 375, 1172
-76, 378, 1032
-435, 319, 797
-,-,-
924, 296, 717
1000, 228, 757
1000, 228, 757
1003, 294, 901
1008, 291, 874
1067, 244, 823
1160, 131, 845
1193, 106, 770
1243, 87, 788
1243, 87, 729
1332, 102, 729
1457, 143, 727
1581, 190, 867
1702, 250, 949
1855, 249, 985
1987, 254, 1160
1997, 383, 1556
1997, 346, 1839
1997, 226, 1960
1997, 226, 1960
1743, 133, 1998
1112, 110, 1872
546, 37, 1543
73, -86, 1385
-457, -18, 1078
-791, 0, 538
-,-,-
678, 181, 550
678, 181, 550
732, 145, 590
751, 43, 706
693, 99, 664
642, 159, 643
642, 159, 643
655, 145, 620
672, 109, 531
648, 88, 477
617, 98, 453
617, 98, 453
647, 93, 392
755, 34, 349
901, 24, 373
1051, 135, 342
1051, 135, 342
1310, 231, 433
1735, 153, 585
1997, 50, 694
1997, 202, 1006
1997, 344, 1417
1997, 54, 1295
1997, -303, 1421
1845, -291, 1927
1139, -5, 1998
1139, -5, 1998
413, 152, 1998
61, 48, 1757
10, -100, 1317
-145, -26, 962
-,-,-
772, 203, 939
822, 264, 862
822, 264, 862
880, 218, 725
921, 119, 666
838, 63, 691
756, 101, 734
742, 62, 693
742, 62, 693
765, 35, 619
779, -9, 589
785, 18, 656
785, 18, 656
781, 65, 719
857, 9, 729
940, -27, 736
940, -27, 736
1005, 13, 717
1164, 27, 755
1368, 0, 761
1629, -38, 846
1911, -83, 919
1911, -83, 919
1997, -71, 930
1997, -76, 1217
1997, -268, 1571
1997, -354, 1663
1680, -257, 1645
880, -57, 1562
177, 147, 1446
-,-,-
827, 132, 735
882, 226, 730
940, 82, 772
943, 75, 752
943, 75, 752
949, 37, 728
992, -36, 690
1027, -109, 650
1003, -132, 571
953, -121, 544
953, -121, 544
971, -144, 558
1048, -208, 545
1086, -189, 556
1136, -128, 579
1252, -91, 537
1485, -101, 535
1748, -93, 593
1968, -68, 731
1997, -62, 1006
1997, -62, 1006
1997, -134, 1213
1997, -178, 1315
1997, -119, 1400
1945, 0, 1631
1259, 158, 1712
551, 236, 1724
-,-,-
974, 160, 830
954, 198, 805
953, 224, 712
1053, 85, 700
1113, -39, 713
1085, -51, 716
1033, 1, 786
1033, 1, 786
963, 46, 867
915, 42, 905
911, -22, 896
911, -22, 896
874, -30, 781
812, -13, 651
758, 0, 583
772, -18, 558
772, -18, 558
847, -3, 491
1062, 39, 453
1386, 146, 534
1821, 344, 718
1997, 364, 1135
1997, 93, 1612
1997, 93, 1612
1997, -208, 1939
1997, -162, 1998
1738, 10, 1998
934, 223, 1714
139, 414, 1087
-180, -173, 852
-277, 338, 522
-,-,-
825, 217, 818
825, 217, 818
824, 175, 777
830, 133, 658
811, 126, 529
795, 107, 486
795, 107, 486
814, 56, 473
831, 19, 452
786, 61, 346
793, 102, 342
793, 102, 342
875, 59, 458
980, -7, 528
999, -3, 595
980, 68, 696
980, 68, 696
984, 125, 824
1048, 115, 897
1145, 64, 917
1271, 51, 867
1271, 51, 867
1438, 92, 850
1640, 191, 872
1870, 283, 915
1997, 420, 1157
1997, 430, 1339
1997, 256, 1516
1977, 73, 1651
1499, 24, 1832
1499, 24, 1832
-,-,-
934, 3, 615
934, 3, 615
904, 58, 575
939, 89, 544
1054, 21, 537
1252, -74, 622
1252, -74, 622
1400, -138, 702
1562, -101, 809
1708, -97, 833
1829, -78, 789
1925, -18, 920
1960, 53, 1126
1871, 128, 1341
1764, 158, 1447
1687, 72, 1300
1687, 72, 1300
1685, -31, 1146
1576, -102, 1234
1390, -200, 1294
1118, -235, 1213
609, -99, 1123
99, 16, 797
-192, 31, 503
-240, -56, 361
-,-,-
876, -97, 643
876, -97, 643
789, 27, 596
816, 22, 587
831, -51, 578
826, -74, 512
826, -74, 512
777, -17, 511
773, 69, 545
899, 58, 521
1100, 66, 556
1100, 66, 556
1405, 123, 590
1828, 137, 684
1997, 127, 933
1997, 124, 1317
1997, 31, 1609
1997, 87, 1956
1976, 87, 1985
1976, 176, 1985
1392, 129, 1885
337, 310, 1524
-454, 504, 1237
-873, 362, 930
-,-,-
1078, -45, 772
1148, -131, 799
1089, -114, 789
938, 31, 810
938, 31, 810
791, 264, 888
739, 356, 859
701, 445, 780
673, 519, 681
673, 519, 681
721, 530, 701
907, 514, 654
1176, 479, 591
1490, 351, 542
1858, 218, 655
1997, 108, 929
1997, 108, 929
1997, 54, 1281
1997, -76, 1712
1997, -459, 1977
1896, -577, 1998
1298, -374, 1998
625, -85, 1837
-2, 134, 1222
-312, 207, 720
-,-,-
1019, 169, 617
1019, 169, 617
1082, -56, 625
1063, -152, 660
929, -45, 557
874, 32, 504
